x_spline,y_spline,y_spline_smoothed
5.853407548033482162e+05,1.391276222678221984e+03,1.392190403671343347e+03
5.853687883644020185e+05,1.390492495801995801e+03,1.392039803443338997e+03
5.853968219254558207e+05,1.389961373545662127e+03,1.391889544899948305e+03
5.854248554865096230e+05,1.389862442786790098e+03,1.391739641419400641e+03
5.854528890475634253e+05,1.389976396537832443e+03,1.391590104098275788e+03
5.854809226086172275e+05,1.389741225518338069e+03,1.391440940789258775e+03
5.855089561696710298e+05,1.389663496636957916e+03,1.391292156621005915e+03
5.855369897307248320e+05,1.389448790846171732e+03,1.391143753104037842e+03
5.855650232917786343e+05,1.389009525945943324e+03,1.390995728222959087e+03
5.855930568528324366e+05,1.388743638449196169e+03,1.390848078315918428e+03
5.856210904138862388e+05,1.388314622758308587e+03,1.390700798430683335e+03
5.856491239749400411e+05,1.388147685648845936e+03,1.390553880871656702e+03
5.856771575359938433e+05,1.388114990095822350e+03,1.390407316624874056e+03
5.857051910970476456e+05,1.388326158028773307e+03,1.390261092287212932e+03
5.857332246581014479e+05,1.388737579685649280e+03,1.390115191237700628e+03
5.857612582191552501e+05,1.389314942132426722e+03,1.389969594037350134e+03
5.857892917802090524e+05,1.389146521450930322e+03,1.389824278823570239e+03
5.858173253412628546e+05,1.388400158390444176e+03,1.389679221785029540e+03
5.858453589023166569e+05,1.387706146173986781e+03,1.389534395101654127e+03
5.858733924633704592e+05,1.386965050951645253e+03,1.389389768727528690e+03
5.859014260244242614e+05,1.386167148335723368e+03,1.389245310291532405e+03
5.859294595854780637e+05,1.385385254968068921e+03,1.389100985567018142e+03
5.859574931465318659e+05,1.384793728630083933e+03,1.388956756421947375e+03
5.859855267075856682e+05,1.384775445385938383e+03,1.388812582054239556e+03
5.860135602686394705e+05,1.385274031402565925e+03,1.388668419354526804e+03
5.860415938296932727e+05,1.385667931386510418e+03,1.388524222999438734e+03
5.860696273907470750e+05,1.385936116192643112e+03,1.388379946077130626e+03
5.860976609518008772e+05,1.385792756900532822e+03,1.388235538439017546e+03
5.861256945128546795e+05,1.385205051804424784e+03,1.388090947410768422e+03
5.861537280739084817e+05,1.384494816764086409e+03,1.387946117967296686e+03
5.861817616349622840e+05,1.383666774390307410e+03,1.387800992434165209e+03
5.862097951960160863e+05,1.382863719993493532e+03,1.387655510849858047e+03
5.862378287570697721e+05,1.382615491685953202e+03,1.387509611821330964e+03
5.862658623181235744e+05,1.382934435601180667e+03,1.387363231759424934e+03
5.862938958791773766e+05,1.383781891879860268e+03,1.387216304836731297e+03
5.863219294402311789e+05,1.384136419087832564e+03,1.387068762443447895e+03
5.863499630012849811e+05,1.383402191370664468e+03,1.386920533922512732e+03
5.863779965623387834e+05,1.381589236451751958e+03,1.386771546561088826e+03
5.864060301233925857e+05,1.378998339531204010e+03,1.386621725510226725e+03
5.864340636844463879e+05,1.376517459163325839e+03,1.386470993503313593e+03
5.864620972455001902e+05,1.376753009452041397e+03,1.386319271978216875e+03
5.864901308065539924e+05,1.380056993965208449e+03,1.386166480675640059e+03
5.865181643676077947e+05,1.384498305863820860e+03,1.386012537634600676e+03
5.865461979286615970e+05,1.387935583393127672e+03,1.385857358662907473e+03
5.865742314897153992e+05,1.388806601691100468e+03,1.385700856666487653e+03
5.866022650507692015e+05,1.388972392500857040e+03,1.385542944583460667e+03
5.866302986118230037e+05,1.388883001410902125e+03,1.385383534158175962e+03
5.866583321728768060e+05,1.388649747590631250e+03,1.385222536934892332e+03
5.866863657339306083e+05,1.388499849240059575e+03,1.385059861505027584e+03
5.867143992949844105e+05,1.388354590427591347e+03,1.384895415483670831e+03
5.867424328560382128e+05,1.388330087887015452e+03,1.384729106154268493e+03
5.867704664170920150e+05,1.388579035015786985e+03,1.384560839581370828e+03
5.867984999781458173e+05,1.388882249119452126e+03,1.384390520646855748e+03
5.868265335391996196e+05,1.389074510877357170e+03,1.384218051964415963e+03
5.868545671002534218e+05,1.388815234765668720e+03,1.384043335081031273e+03
5.868826006613072241e+05,1.388327033316542838e+03,1.383866270623790342e+03
5.869106342223610263e+05,1.387913260803075445e+03,1.383686758369669633e+03
5.869386677834148286e+05,1.387563614695155138e+03,1.383504699553141336e+03
5.869667013444686309e+05,1.387343623678433232e+03,1.383319993726132907e+03
5.869947349055224331e+05,1.387170887409134366e+03,1.383132540879953012e+03
5.870227684665762354e+05,1.387093219508592938e+03,1.382942240003023244e+03
5.870508020276300376e+05,1.387231203258783808e+03,1.382748989647673170e+03
5.870788355886838399e+05,1.387478991168286939e+03,1.382552689130869794e+03
5.871068691497376421e+05,1.387711664505597810e+03,1.382353236258563584e+03
5.871349027107914444e+05,1.387675672370766733e+03,1.382150529941310651e+03
5.871629362718452467e+05,1.386856531035380840e+03,1.381944470413963245e+03
5.871909698328990489e+05,1.385840613548409692e+03,1.381734957717296311e+03
5.872190033939528512e+05,1.384635996655384133e+03,1.381521893186362831e+03
5.872470369550066534e+05,1.383913039853754299e+03,1.381305176889919721e+03
5.872750705160604557e+05,1.383792620650066738e+03,1.381084709887549479e+03
5.873031040771142580e+05,1.384870160217682951e+03,1.380860393173393277e+03
5.873311376381680602e+05,1.386383463347498264e+03,1.380632127458223749e+03
5.873591711992218625e+05,1.387206752587314895e+03,1.380399816042674502e+03
5.873872047602756647e+05,1.386980890602567570e+03,1.380163362897787010e+03
5.874152383213294670e+05,1.386046615982035291e+03,1.379922673737475634e+03
5.874432718823832693e+05,1.385775958415423474e+03,1.379677654806929695e+03
5.874713054434370715e+05,1.385584374522654798e+03,1.379428211494775724e+03
5.874993390044908738e+05,1.385614787576186245e+03,1.379174251340496085e+03
5.875273725655446760e+05,1.385750091455748816e+03,1.378915683854511826e+03
5.875554061265984783e+05,1.385736654255678786e+03,1.378652422051663734e+03
5.875834396876522806e+05,1.385791127699320214e+03,1.378384382431862150e+03
5.876114732487060828e+05,1.385258479551965365e+03,1.378111480287153654e+03
5.876395068097598851e+05,1.384961907410659933e+03,1.377833632602828402e+03
5.876675403708136873e+05,1.385045906283846989e+03,1.377550754035487444e+03
5.876955739318674896e+05,1.385112336111296827e+03,1.377262762457199415e+03
5.877236074929212919e+05,1.384999465442471546e+03,1.376969582502741787e+03
5.877516410539750941e+05,1.383870243809114072e+03,1.376671144094304054e+03
5.877796746150288964e+05,1.383624831997024557e+03,1.376367381787867089e+03
5.878077081760826986e+05,1.384544276501293098e+03,1.376058230610556166e+03
5.878357417371363845e+05,1.386712031887131616e+03,1.375743621552486047e+03
5.878637752981901867e+05,1.388478513698279812e+03,1.375423486387071534e+03
5.878918088592439890e+05,1.387756926856535074e+03,1.375097756490458096e+03
5.879198424202977913e+05,1.385505359254241966e+03,1.374766374134406533e+03
5.879478759813515935e+05,1.383022324715622744e+03,1.374429289689145207e+03
5.879759095424053958e+05,1.382125597203583084e+03,1.374086456385138263e+03
5.880039431034591980e+05,1.382954378320838259e+03,1.373737829265366827e+03
5.880319766645130003e+05,1.383941120036021175e+03,1.373383362562834009e+03
5.880600102255668025e+05,1.384053068749737122e+03,1.373023014016474463e+03
5.880880437866206048e+05,1.383362875022992057e+03,1.372656741898695145e+03
5.881160773476744071e+05,1.382129529990637366e+03,1.372284509986206785e+03
5.881441109087282093e+05,1.381318305412963582e+03,1.371906286544251316e+03
5.881721444697820116e+05,1.381523558134662608e+03,1.371522046645372257e+03
5.882001780308358138e+05,1.382244779278021952e+03,1.371131766801635649e+03
5.882282115918896161e+05,1.382583020753286291e+03,1.370735426769506148e+03
5.882562451529434184e+05,1.381858593259214558e+03,1.370333009277621841e+03
5.882842787139972206e+05,1.380200650503659062e+03,1.369924500556308431e+03
5.883123122750510229e+05,1.379077021506920346e+03,1.369509894874753627e+03
5.883403458361048251e+05,1.378630533121561484e+03,1.369089189197014775e+03
5.883683793971586274e+05,1.378450173152350544e+03,1.368662387727194300e+03
5.883964129582124297e+05,1.378270874888680737e+03,1.368229493684017143e+03
5.884244465192662319e+05,1.377856997832607703e+03,1.367790511238695672e+03
5.884524800803200342e+05,1.377494889737432914e+03,1.367345451989925323e+03
5.884805136413738364e+05,1.377179832447905937e+03,1.366894333184739708e+03
5.885085472024276387e+05,1.376932369982172531e+03,1.366437177372789620e+03
5.885365807634814410e+05,1.376685041693318908e+03,1.365974009550375058e+03
5.885646143245352432e+05,1.376346140584413888e+03,1.365504859016666160e+03
5.885926478855890455e+05,1.375906507079606627e+03,1.365029762595390366e+03
5.886206814466428477e+05,1.375335427487248126e+03,1.364548762645505121e+03
5.886487150076966500e+05,1.374919026008611354e+03,1.364061904419193752e+03
5.886767485687504523e+05,1.374721565248194111e+03,1.363569238506955571e+03
5.887047821298042545e+05,1.374498700963192505e+03,1.363070818718181044e+03
5.887328156908580568e+05,1.374416828449756395e+03,1.362566703867097885e+03
5.887608492519118590e+05,1.374275860358151476e+03,1.362056954840547860e+03
5.887888828129656613e+05,1.374060074761574242e+03,1.361541637623469114e+03
5.888169163740194635e+05,1.373825030975555364e+03,1.361020825372020909e+03
5.888449499350732658e+05,1.373607910986742581e+03,1.360494594134353292e+03
5.888729834961270681e+05,1.373171516380986986e+03,1.359963022221389565e+03
5.889010170571808703e+05,1.372923705991336192e+03,1.359426192056741911e+03
5.889290506182346726e+05,1.372473450361900404e+03,1.358884192654597200e+03
5.889570841792884748e+05,1.371895072253356375e+03,1.358337117108837447e+03
5.889851177403422771e+05,1.371341172359620032e+03,1.357785063630308287e+03
5.890131513013960794e+05,1.370316517980515982e+03,1.357228133014999685e+03
5.890411848624498816e+05,1.369970465828933811e+03,1.356666434091157043e+03
5.890692184235036839e+05,1.369547120154425784e+03,1.356100079762596806e+03
5.890972519845574861e+05,1.368796282890197972e+03,1.355529183133810193e+03
5.891252855456112884e+05,1.367836800463865984e+03,1.354953862651234886e+03
5.891533191066650907e+05,1.366712470326925768e+03,1.354374239245266835e+03
5.891813526677188929e+05,1.366030071158929104e+03,1.353790437417719431e+03
5.892093862287726952e+05,1.365190906682802051e+03,1.353202585149205333e+03
5.892374197898264974e+05,1.364435227122153947e+03,1.352610815495675070e+03
5.892654533508802997e+05,1.363662407513555763e+03,1.352015267176742100e+03
5.892934869119341020e+05,1.362809618002766683e+03,1.351416083770959403e+03
5.893215204729879042e+05,1.362317389037264547e+03,1.350813411426162247e+03
5.893495540340417065e+05,1.361904189286998417e+03,1.350207400006383750e+03
5.893775875950955087e+05,1.361573560969959090e+03,1.349598201711883348e+03
5.894056211561491946e+05,1.360950925438567083e+03,1.348985969280997097e+03
5.894336547172029968e+05,1.359841651849523259e+03,1.348370855324910963e+03
5.894616882782567991e+05,1.358940316129774374e+03,1.347753016958442686e+03
5.894897218393106014e+05,1.358057480260852344e+03,1.347132613205938014e+03
5.895177554003644036e+05,1.357082449981022592e+03,1.346509807248580273e+03
5.895457889614182059e+05,1.356241026512482904e+03,1.345884766411396640e+03
5.895738225224720081e+05,1.355338820831256271e+03,1.345257660900729206e+03
5.896018560835258104e+05,1.354230854319258924e+03,1.344628664501005915e+03
5.896298896445796126e+05,1.352782158841538148e+03,1.343997949648671465e+03
5.896579232056334149e+05,1.350906573107145505e+03,1.343365689733771887e+03
5.896859567666872172e+05,1.348953532780285514e+03,1.342732060370417912e+03
5.897139903277410194e+05,1.347224292663913275e+03,1.342097238232220207e+03
5.897420238887948217e+05,1.345993656681414905e+03,1.341461405159741162e+03
5.897700574498486239e+05,1.345077703423758749e+03,1.340824741523994589e+03
5.897980910109024262e+05,1.344135855312123567e+03,1.340187429669304947e+03
5.898261245719562285e+05,1.342610844346648946e+03,1.339549650988991516e+03
5.898541581330100307e+05,1.340858612338310195e+03,1.338911585423374845e+03
5.898821916940638330e+05,1.338976631562140028e+03,1.338273415678636866e+03
5.899102252551176352e+05,1.337034536149374617e+03,1.337635323145286065e+03
5.899382588161714375e+05,1.335347048625515527e+03,1.336997492624762799e+03
5.899662923772252398e+05,1.334037414982518158e+03,1.336360104417323782e+03
5.899943259382790420e+05,1.333193113851815497e+03,1.335723338871657461e+03
5.900223594993328443e+05,1.332433524874194973e+03,1.335087379615979899e+03
5.900503930603866465e+05,1.331581285652136103e+03,1.334452410765174591e+03
5.900784266214404488e+05,1.330779157233482238e+03,1.333818614209779071e+03
5.901064601824942511e+05,1.330338563132778972e+03,1.333186168760032615e+03
5.901344937435480533e+05,1.329693180090409214e+03,1.332555252820019405e+03
5.901625273046018556e+05,1.328481928355872469e+03,1.331926042596188381e+03
5.901905608656556578e+05,1.326793440857174573e+03,1.331298712761823481e+03
5.902185944267094601e+05,1.324803100038626781e+03,1.330673433669669294e+03
5.902466279877632624e+05,1.323054409527630014e+03,1.330050377412497483e+03
5.902746615488170646e+05,1.321671620079023342e+03,1.329429717929117032e+03
5.903026951098708669e+05,1.320339632024880984e+03,1.328811623754006405e+03
5.903307286709246691e+05,1.319061910935780588e+03,1.328196261215156255e+03
5.903587622319784714e+05,1.317467183347486980e+03,1.327583789698229339e+03
5.903867957930322737e+05,1.315782312068385181e+03,1.326974367022452952e+03
5.904148293540860759e+05,1.314008311775216725e+03,1.326368150044846971e+03
5.904428629151398782e+05,1.312334090321623989e+03,1.325765293435398917e+03
5.904708964761936804e+05,1.311036313474909093e+03,1.325165949661854256e+03
5.904989300372474827e+05,1.310178662001716475e+03,1.324570266841914872e+03
5.905269635983012849e+05,1.309662327788234279e+03,1.323978389567971362e+03
5.905549971593550872e+05,1.308851970311393643e+03,1.323390458592464256e+03
5.905830307204088895e+05,1.307777378546358023e+03,1.322806612424459217e+03
5.906110642814626917e+05,1.306427540906682452e+03,1.322226986297397616e+03
5.906390978425164940e+05,1.305160906017049001e+03,1.321651711624378777e+03
5.906671314035702962e+05,1.304338307671630446e+03,1.321080915972202547e+03
5.906951649646240985e+05,1.303743816611372495e+03,1.320514721946752388e+03
5.907231985256779008e+05,1.303210188004778956e+03,1.319953247323938058e+03
5.907512320867317030e+05,1.302787444116351708e+03,1.319396605725239169e+03
5.907792656477855053e+05,1.302146672058349395e+03,1.318844906664134669e+03
5.908072992088393075e+05,1.301391418334269474e+03,1.318298255073080782e+03
5.908353327698931098e+05,1.300622198662334995e+03,1.317756752059714245e+03
5.908633663309469121e+05,1.300246842675653625e+03,1.317220495660835923e+03
5.908913998920007143e+05,1.300448486702910714e+03,1.316689577998938603e+03
5.909194334530545166e+05,1.300555503932239617e+03,1.316164086892629712e+03
5.909474670141083188e+05,1.300129654065269506e+03,1.315644105170890725e+03
5.909755005751621211e+05,1.299531590987500749e+03,1.315129711782290087e+03
5.910035341362158069e+05,1.299183087147275501e+03,1.314620981187921188e+03
5.910315676972696092e+05,1.299167702343313977e+03,1.314117980639105099e+03
5.910596012583234115e+05,1.299402800039945532e+03,1.313620772348427408e+03
5.910876348193772137e+05,1.299535572144087610e+03,1.313129414073491262e+03
5.911156683804310160e+05,1.299571907828512622e+03,1.312643962339446489e+03
5.911437019414848182e+05,1.299332258162862672e+03,1.312164467373815114e+03
5.911717355025386205e+05,1.298697102574821656e+03,1.311690973748759006e+03
5.911997690635924228e+05,1.297868642262202002e+03,1.311223521296376248e+03
5.912278026246462250e+05,1.297285152598922423e+03,1.310762143183012768e+03
5.912558361857000273e+05,1.296941921358051104e+03,1.310306869914938488e+03
5.912838697467538295e+05,1.297066481772177440e+03,1.309857726150567714e+03
5.913119033078076318e+05,1.297161831198651953e+03,1.309414732529968887e+03
5.913399368688614340e+05,1.297078571428648502e+03,1.308977904676518392e+03
5.913679704299152363e+05,1.296875692053656394e+03,1.308547253351942345e+03
5.913960039909690386e+05,1.296715386375586377e+03,1.308122784397063469e+03
5.914240375520228408e+05,1.296619597591958836e+03,1.307704501122421107e+03
5.914520711130766431e+05,1.296293623979524682e+03,1.307292403821752487e+03
5.914801046741304453e+05,1.295999593629706169e+03,1.306886486930767660e+03
5.915081382351842476e+05,1.295813513559858848e+03,1.306486739865433719e+03
5.915361717962380499e+05,1.295890431934951948e+03,1.306093146116100797e+03
5.915642053572918521e+05,1.295635882047808082e+03,1.305705682981691098e+03
5.915922389183456544e+05,1.295067063934433691e+03,1.305324324864906202e+03
5.916202724793994566e+05,1.294434079789194811e+03,1.304949041762757815e+03
5.916483060404532589e+05,1.294066467770190911e+03,1.304579799277195207e+03
5.916763396015070612e+05,1.294081226104618281e+03,1.304216560616076549e+03
5.917043731625608634e+05,1.293913147025661146e+03,1.303859285939425945e+03
5.917324067236146657e+05,1.293498348266751464e+03,1.303507932186244943e+03
5.917604402846684679e+05,1.293062058928440820e+03,1.303162452662635360e+03
5.917884738457222702e+05,1.292749995358774413e+03,1.302822796720630777e+03
5.918165074067760725e+05,1.292415284886725431e+03,1.302488909373000752e+03
5.918445409678298747e+05,1.292224570051512046e+03,1.302160733083366267e+03
5.918725745288836770e+05,1.292187057976086180e+03,1.301838204824743343e+03
5.919006080899374792e+05,1.292406958702718612e+03,1.301521258201005594e+03
5.919286416509912815e+05,1.292658170709774822e+03,1.301209825629920260e+03
5.919566752120450838e+05,1.292888900497713621e+03,1.300903838588970530e+03
5.919847087730988860e+05,1.293029597675530340e+03,1.300603227491050347e+03
5.920127423341526883e+05,1.293096838481262466e+03,1.300307919173181517e+03
5.920407758952064905e+05,1.292976533448146938e+03,1.300017836378576476e+03
5.920688094562602928e+05,1.292938349867204579e+03,1.299732897688922776e+03
5.920968430173140951e+05,1.292973691435336832e+03,1.299453013551206368e+03
5.921248765783678973e+05,1.293013652289528864e+03,1.299178092501981382e+03
5.921529101394216996e+05,1.292857689121603698e+03,1.298908045706501753e+03
5.921809437004755018e+05,1.292070532003035623e+03,1.298642789166896137e+03
5.922089772615293041e+05,1.291338291128835863e+03,1.298382240472265721e+03
5.922370108225831063e+05,1.290767329396328250e+03,1.298126309956689965e+03
5.922650443836369086e+05,1.290792629034144284e+03,1.297874904815073023e+03
5.922930779446907109e+05,1.290745521848138196e+03,1.297627929482889613e+03
5.923211115057445131e+05,1.290760341806349743e+03,1.297385287641815694e+03
5.923491450667983154e+05,1.291201129901708327e+03,1.297146881913765355e+03
5.923771786278521176e+05,1.291894795118909997e+03,1.296912614473841359e+03
5.924052121889059199e+05,1.292797570724143952e+03,1.296682386675527596e+03
5.924332457499597222e+05,1.293376674078276892e+03,1.296456100220432290e+03
5.924612793110135244e+05,1.293604015323688373e+03,1.296233655942167388e+03
5.924893128720673267e+05,1.293457556908645529e+03,1.296014954929442865e+03
5.925173464331211289e+05,1.292783447536421818e+03,1.295799897612125051e+03
5.925453799941749312e+05,1.292458698354337912e+03,1.295588383058124919e+03
5.925734135552286170e+05,1.292058356403359994e+03,1.295380312116050391e+03
5.926014471162824193e+05,1.291984242376604925e+03,1.295175586079485129e+03
5.926294806773362216e+05,1.291949553902474008e+03,1.294974105743348218e+03
5.926575142383900238e+05,1.291759580634041185e+03,1.294775769918973310e+03
5.926855477994438261e+05,1.291679970208237364e+03,1.294580476724304845e+03
5.927135813604976283e+05,1.291138056402195843e+03,1.294388126360190881e+03
5.927416149215514306e+05,1.290697945044983726e+03,1.294198621664124630e+03
5.927696484826052329e+05,1.290810163041144961e+03,1.294011866572506960e+03
5.927976820436590351e+05,1.291207297643872835e+03,1.293827766778814521e+03
5.928257156047128374e+05,1.292095804352223695e+03,1.293646227871924793e+03
5.928537491657666396e+05,1.292706087281051168e+03,1.293467156652731092e+03
5.928817827268204419e+05,1.293305768225877955e+03,1.293290459430380679e+03
5.929098162878742442e+05,1.293732111286142981e+03,1.293116042801892718e+03
5.929378498489280464e+05,1.293737202395533814e+03,1.292943813488577234e+03
5.929658834099818487e+05,1.293972371597516030e+03,1.292773681826656684e+03
5.929939169710356509e+05,1.294248017560710196e+03,1.292605563435709882e+03
5.930219505320894532e+05,1.294624896415521334e+03,1.292439375188607983e+03
5.930499840931432554e+05,1.294572337730788604e+03,1.292275035180649184e+03
5.930780176541970577e+05,1.293897047459784972e+03,1.292112459100193973e+03
5.931060512152508600e+05,1.292851837645092246e+03,1.291951566340567751e+03
5.931340847763046622e+05,1.291801866159494921e+03,1.291792278739388166e+03
5.931621183373584645e+05,1.291181456072187075e+03,1.291634519419040089e+03
5.931901518984122667e+05,1.291362554297921861e+03,1.291478215065676522e+03
5.932181854594660690e+05,1.291624474864161584e+03,1.291323293277298717e+03
5.932462190205198713e+05,1.292016119934388598e+03,1.291169686852932500e+03
5.932742525815736735e+05,1.292259940102725750e+03,1.291017327929447674e+03
5.933022861426274758e+05,1.292476860644941780e+03,1.290866149064758247e+03
5.933303197036812780e+05,1.292792991739227773e+03,1.290716086469391485e+03
5.933583532647350803e+05,1.292564889708904047e+03,1.290567079652194252e+03
5.933863868257888826e+05,1.292319291380248160e+03,1.290419073649885831e+03
5.934144203868426848e+05,1.291813930474001609e+03,1.290272010378198274e+03
5.934424539478964871e+05,1.291289420639262289e+03,1.290125833709807921e+03
5.934704875089502893e+05,1.290880317167340309e+03,1.289980490788365842e+03
5.934985210700040916e+05,1.290444518895571719e+03,1.289835935979730948e+03
5.935265546310578939e+05,1.290571153066393890e+03,1.289692131214437040e+03
5.935545881921116961e+05,1.290814440186772117e+03,1.289549036968694281e+03
5.935826217531654984e+05,1.291003829628678204e+03,1.289406612081466619e+03
5.936106553142193006e+05,1.291117863127633200e+03,1.289264813973969240e+03
5.936386888752731029e+05,1.291212966757695312e+03,1.289123603125859972e+03
5.936667224363269052e+05,1.291548847512623070e+03,1.288982947514901298e+03
5.936947559973807074e+05,1.291486107902768708e+03,1.288842820091189424e+03
5.937227895584345097e+05,1.291370718123363758e+03,1.288703194074885232e+03
5.937508231194883119e+05,1.291425244616385953e+03,1.288564047351072759e+03
5.937788566805421142e+05,1.291653105773786592e+03,1.288425360632996899e+03
5.938068902415959165e+05,1.291864973358981388e+03,1.288287111805436098e+03
5.938349238026497187e+05,1.291935009865665734e+03,1.288149281846680651e+03
5.938629573637035210e+05,1.291702208585561721e+03,1.288011854737454996e+03
5.938909909247573232e+05,1.291188768784799095e+03,1.287874820629839178e+03
5.939190244858111255e+05,1.291051077476054616e+03,1.287738174279810892e+03
5.939470580468649277e+05,1.291004214601472086e+03,1.287601904897485383e+03
5.939750916079187300e+05,1.291303907247332063e+03,1.287466006408919384e+03
5.940031251689725323e+05,1.291114461447716394e+03,1.287330477609465333e+03
5.940311587300263345e+05,1.290616145416268864e+03,1.287195319650175179e+03
5.940591922910801368e+05,1.290810993352338983e+03,1.287060535918578580e+03
5.940872258521339390e+05,1.291180095921183010e+03,1.286926130446412571e+03
5.941152594131877413e+05,1.291762025552935938e+03,1.286792109073308438e+03
5.941432929742415436e+05,1.291903518279134914e+03,1.286658480451459582e+03
5.941713265352952294e+05,1.291377875712793184e+03,1.286525256852751454e+03
5.941993600963490317e+05,1.290659218980606283e+03,1.286392453413813200e+03
5.942273936574028339e+05,1.290060910687514706e+03,1.286260086384338365e+03
5.942554272184566362e+05,1.289951282368501779e+03,1.286128173446205210e+03
5.942834607795104384e+05,1.290070565746380680e+03,1.285996732805584543e+03
5.943114943405642407e+05,1.289996504021959026e+03,1.285865784414783775e+03
5.943395279016180430e+05,1.289633499931558163e+03,1.285735350606746579e+03
5.943675614626718452e+05,1.289243378812336687e+03,1.285605456302565699e+03
5.943955950237256475e+05,1.288988867177616839e+03,1.285476132093942397e+03
5.944236285847794497e+05,1.288666172884126581e+03,1.285347408174425937e+03
5.944516621458332520e+05,1.288311659833581189e+03,1.285219314322471291e+03
5.944796957068870543e+05,1.287828063573999543e+03,1.285091880776723656e+03
5.945077292679408565e+05,1.287264365901633028e+03,1.284965140620397733e+03
5.945357628289946588e+05,1.286750008423357713e+03,1.284839129300577952e+03
5.945637963900484610e+05,1.286244542718090997e+03,1.284713884370432197e+03
5.945918299511022633e+05,1.285826079582150442e+03,1.284589444920811047e+03
5.946198635121560656e+05,1.285372518713989848e+03,1.284465850599839314e+03
5.946478970732098678e+05,1.284970216931227469e+03,1.284343142053088513e+03
5.946759306342636701e+05,1.284618038379456266e+03,1.284221358363017089e+03
5.947039641953174723e+05,1.284138253128058750e+03,1.284100542624036507e+03
5.947319977563712746e+05,1.283544182436427263e+03,1.283980736659095555e+03
5.947600313174250768e+05,1.282863308575858582e+03,1.283861983273533497e+03
5.947880648784788791e+05,1.281965109811978436e+03,1.283744326890642014e+03
5.948160984395326814e+05,1.280851697027723958e+03,1.283627813256045101e+03
5.948441320005864836e+05,1.279521925842870814e+03,1.283512491501727709e+03
5.948721655616402859e+05,1.278266369228668054e+03,1.283398408708507532e+03
5.949001991226940881e+05,1.277261885994148997e+03,1.283285613875655827e+03
5.949282326837478904e+05,1.276547062365033526e+03,1.283174157103199605e+03
5.949562662448016927e+05,1.276382344652095071e+03,1.283064087242535834e+03
5.949842998058554949e+05,1.276487722890484520e+03,1.282955453921761773e+03
5.950123333669092972e+05,1.276222140095939949e+03,1.282848305768457521e+03
5.950403669279630994e+05,1.275296265377995041e+03,1.282742692570524014e+03
5.950684004890169017e+05,1.274513806039016572e+03,1.282638664987455968e+03
5.950964340500707040e+05,1.274160771063252923e+03,1.282536272335011290e+03
5.951244676111245062e+05,1.273818868369775601e+03,1.282435565220918761e+03
5.951525011721783085e+05,1.273591765188154795e+03,1.282336593446382039e+03
5.951805347332321107e+05,1.273352527226583106e+03,1.282239406722224203e+03
5.952085682942859130e+05,1.273379428390578823e+03,1.282144054141108199e+03
5.952366018553397153e+05,1.273273934984138805e+03,1.282050587255291475e+03
5.952646354163935175e+05,1.272706612931118570e+03,1.281959057906118232e+03
5.952926689774473198e+05,1.272328629278764765e+03,1.281869516960277679e+03
5.953207025385011220e+05,1.272081210848720730e+03,1.281782014597438774e+03
5.953487360995549243e+05,1.272493159235134726e+03,1.281696598127269908e+03
5.953767696606087266e+05,1.272964801994733534e+03,1.281613314796169107e+03
5.954048032216625288e+05,1.273963948839584191e+03,1.281532211799428296e+03
5.954328367827163311e+05,1.274663969132798684e+03,1.281453335597545447e+03
5.954608703437701333e+05,1.274559860499215574e+03,1.281376734820507409e+03
5.954889039048239356e+05,1.274720922107856723e+03,1.281302455719900763e+03
5.955169374658777378e+05,1.274812925631723374e+03,1.281230544294737683e+03
5.955449710269315401e+05,1.275836676957917007e+03,1.281161047044695351e+03
5.955730045879853424e+05,1.276866723966066957e+03,1.281094007340864891e+03
5.956010381490391446e+05,1.277522112382632258e+03,1.281029467959784597e+03
5.956290717100929469e+05,1.278231953992411718e+03,1.280967470215088269e+03
5.956571052711467491e+05,1.278634778737937722e+03,1.280908054354695651e+03
5.956851388322005514e+05,1.278762522608607696e+03,1.280851259719962627e+03
5.957131723932543537e+05,1.279078171491255489e+03,1.280797125026384492e+03
5.957412059543081559e+05,1.279757438981274845e+03,1.280745689045129666e+03
5.957692395153618418e+05,1.280241053102435899e+03,1.280696992030258116e+03
5.957972730764156440e+05,1.280831101850602181e+03,1.280651072066505321e+03
5.958253066374694463e+05,1.281278772197608760e+03,1.280607964971620277e+03
5.958533401985232485e+05,1.281991442502739346e+03,1.280567705047538084e+03
5.958813737595770508e+05,1.282817601363025005e+03,1.280530324132911119e+03
5.959094073206308531e+05,1.283209870411561951e+03,1.280495851640156843e+03
5.959374408816846553e+05,1.283635370127786018e+03,1.280464317470061815e+03
5.959654744427384576e+05,1.283603590712826872e+03,1.280435749758383054e+03
5.959935080037922598e+05,1.283069150974922877e+03,1.280410176151076712e+03
5.960215415648460621e+05,1.282465868652673862e+03,1.280387623721720502e+03
5.960495751258998644e+05,1.282137821151808112e+03,1.280368117824125648e+03
5.960776086869536666e+05,1.282091181925769888e+03,1.280351681643788652e+03
5.961056422480074689e+05,1.281858958914526511e+03,1.280338335639134357e+03
5.961336758090612711e+05,1.281253783713169014e+03,1.280328099124544451e+03
5.961617093701150734e+05,1.280336605741401854e+03,1.280320991210162902e+03
5.961897429311688757e+05,1.279524559917984107e+03,1.280317031264647994e+03
